95 130
44 45 37
42 43 35
40 41 33
38 39 31
37 38 30
36 37 29
35 36 28
34 35 27
32 33 25
31 32 24
30 31 23
30 31 23
30 31 23
30 31 23
28 29 21
29 30 22
30 31 23
30 31 23
30 31 23
29 30 22
28 29 21
27 28 20
25 26 18
24 25 17
24 25 17
23 24 16
22 23 15
21 22 14
21 22 14
20 21 13
17 18 10
17 18 10
17 18 10
16 17 9
15 16 8
14 15 7
14 15 7
13 14 6
13 14 6
13 14 6
12 12 10
12 12 10
13 13 11
11 11 9
9 9 7
8 8 6
8 8 6
9 9 7
6 6 4
10 10 8
21 21 19
39 39 37
62 62 60
86 86 84
106 106 104
117 117 115
113 113 111
115 115 113
113 113 111
107 107 105
105 105 103
107 107 105
107 107 105
104 104 102
103 103 101
102 102 100
101 101 99
99 99 97
98 98 96
96 96 94
95 95 93
94 94 92
94 95 90
94 95 90
94 95 90
93 94 89
93 94 89
92 93 88
92 93 88
92 93 88
89 90 85
88 89 84
87 88 83
86 87 82
84 85 80
82 83 78
81 82 77
81 82 77
78 79 74
78 79 74
77 78 73
76 77 72
75 76 71
74 75 70
73 74 69
72 73 68
73 74 69
72 73 68
71 72 67
69 70 65
68 69 64
66 67 62
65 66 61
64 65 60
63 65 54
62 64 53
61 63 52
60 62 51
59 61 50
58 60 49
57 59 48
57 59 48
57 59 48
57 59 48
56 58 47
56 58 47
55 57 46
54 56 45
53 55 44
53 55 44
52 53 45
52 53 45
51 52 44
51 52 44
50 51 43
49 50 42
48 49 41
48 49 41
46 47 39
45 46 38
43 44 36
42 43 35
39 40 32
38 39 31
36 37 29
35 36 28
33 34 26
32 33 25
31 32 24
29 30 22
28 29 21
28 29 21
28 29 21
29 30 22
28 29 21
29 30 22
29 30 22
29 30 22
29 30 22
28 29 21
27 28 20
26 27 19
22 23 15
22 23 15
22 23 15
21 22 14
20 21 13
19 20 12
19 20 12
18 19 11
17 18 10
17 18 10
16 17 9
15 16 8
15 16 8
14 15 7
13 14 6
13 14 6
13 14 6
13 14 6
8 8 6
10 10 8
11 11 9
10 10 8
8 8 6
7 7 5
9 9 7
11 11 9
11 11 9
10 10 8
12 12 10
19 19 17
35 35 33
58 58 56
83 83 81
98 98 96
112 112 110
116 116 114
116 116 114
111 111 109
108 108 106
109 109 107
109 109 107
106 106 104
104 104 102
103 103 101
102 102 100
100 100 98
99 99 97
97 97 95
96 96 94
95 95 93
96 97 92
96 97 92
95 96 91
95 96 91
94 95 90
93 94 89
93 94 89
92 93 88
89 90 85
88 89 84
87 88 83
85 86 81
84 85 80
82 83 78
81 82 77
80 81 76
78 79 74
77 78 73
76 77 72
75 76 71
74 75 70
73 74 69
72 73 68
71 72 67
72 73 68
71 72 67
70 71 66
69 70 65
67 68 63
65 66 61
64 65 60
64 65 60
62 64 53
61 63 52
60 62 51
59 61 50
58 60 49
57 59 48
56 58 47
56 58 47
56 58 47
56 58 47
55 57 46
55 57 46
54 56 45
53 55 44
52 54 43
52 54 43
51 52 44
51 52 44
50 51 43
49 50 42
48 49 41
48 49 41
47 48 40
47 48 40
45 46 38
44 45 37
43 44 36
41 42 34
39 40 32
37 38 30
35 36 28
34 35 27
31 32 24
30 31 23
29 30 22
28 29 21
27 28 20
27 28 20
27 28 20
27 28 20
28 29 21
28 29 21
29 30 22
29 30 22
28 29 21
27 28 20
25 26 18
25 26 18
20 21 13
20 21 13
19 20 12
19 20 12
18 19 11
17 18 10
17 18 10
16 17 9
17 18 10
16 17 9
16 17 9
15 16 8
14 15 7
13 14 6
13 14 6
13 14 6
13 14 6
13 14 6
9 9 7
9 9 7
9 9 7
8 8 6
8 8 6
9 9 7
12 12 10
14 14 12
13 13 11
15 15 13
15 15 13
13 13 11
17 17 15
31 31 29
53 53 51
70 70 68
99 99 97
107 107 105
112 112 110
111 111 109
110 110 108
111 111 109
110 110 108
107 107 105
105 105 103
104 104 102
103 103 101
101 101 99
100 100 98
98 98 96
97 97 95
96 96 94
97 98 93
97 98 93
96 97 92
95 96 91
94 95 90
93 94 89
93 94 89
92 93 88
88 89 84
87 88 83
86 87 82
85 86 81
83 84 79
82 83 78
80 81 76
80 81 76
77 78 73
76 77 72
75 76 71
74 75 70
73 74 69
72 73 68
71 72 67
70 71 66
71 72 67
70 71 66
69 70 65
68 69 64
66 67 62
64 65 60
63 64 59
63 64 59
61 63 52
60 62 51
60 62 51
58 60 49
57 59 48
56 58 47
55 57 46
55 57 46
55 57 46
55 57 46
54 56 45
54 56 45
53 55 44
52 54 43
52 54 43
51 53 42
49 50 42
49 50 42
49 50 42
48 49 41
47 48 40
46 47 39
46 47 39
45 46 38
44 45 37
43 44 36
42 43 35
40 41 33
38 39 31
36 37 29
34 35 27
33 34 26
30 31 23
29 30 22
28 29 21
27 28 20
26 27 19
26 27 19
26 27 19
26 27 19
28 29 21
28 29 21
28 29 21
28 29 21
27 28 20
25 26 18
24 25 17
23 24 16
19 20 12
19 20 12
18 19 11
17 18 10
16 17 9
16 17 9
15 16 8
15 16 8
16 17 9
16 17 9
15 16 8
15 16 8
14 15 7
13 14 6
12 13 5
12 13 5
13 14 6
13 14 6
17 17 15
13 13 11
8 8 6
6 6 4
9 9 7
12 12 10
14 14 12
15 15 13
10 10 8
14 14 12
16 16 14
12 12 10
9 9 7
15 15 13
31 31 29
44 44 42
74 74 72
88 88 86
102 102 100
108 108 106
109 109 107
110 110 108
108 108 106
105 105 103
105 105 103
105 105 103
104 104 102
102 102 100
100 100 98
99 99 97
98 98 96
97 97 95
97 98 93
97 98 93
96 97 92
95 96 91
94 95 90
93 94 89
92 93 88
91 92 87
88 89 84
87 88 83
86 87 82
84 85 80
83 84 79
81 82 77
80 81 76
79 80 75
76 77 72
75 76 71
74 75 70
73 74 69
72 73 68
71 72 67
70 71 66
70 71 66
70 71 66
69 70 65
68 69 64
67 68 63
65 66 61
64 65 60
62 63 58
62 63 58
60 62 51
60 62 51
59 61 50
57 59 48
56 58 47
55 57 46
54 56 45
54 56 45
54 56 45
54 56 45
54 56 45
53 55 44
52 54 43
51 53 42
51 53 42
50 52 41
48 49 41
48 49 41
47 48 40
46 47 39
46 47 39
45 46 38
44 45 37
44 45 37
43 44 36
42 43 35
41 42 34
39 40 32
37 38 30
35 36 28
33 34 26
33 34 26
30 31 23
29 30 22
28 29 21
27 28 20
26 27 19
26 27 19
26 27 19
26 27 19
27 28 20
28 29 21
27 28 20
27 28 20
26 27 19
24 25 17
22 23 15
21 22 14
18 19 11
18 19 11
17 18 10
17 18 10
16 17 9
15 16 8
15 16 8
14 15 7
16 17 9
15 16 8
15 16 8
14 15 7
13 14 6
13 14 6
12 13 5
12 13 5
13 14 6
13 14 6
30 30 28
20 20 18
9 9 7
5 5 3
9 9 7
14 14 12
14 14 12
12 12 10
11 11 9
14 14 12
16 16 14
14 14 12
11 11 9
13 13 11
19 19 17
26 26 24
50 50 48
70 70 68
92 92 90
105 105 103
110 110 108
111 111 109
108 108 106
103 103 101
106 106 104
105 105 103
104 104 102
103 103 101
101 101 99
100 100 98
98 98 96
98 98 96
97 98 93
97 98 93
96 97 92
94 95 90
93 94 89
92 93 88
91 92 87
90 91 86
87 88 83
87 88 83
85 86 81
84 85 80
82 83 78
81 82 77
80 81 76
79 80 75
75 76 71
75 76 71
74 75 70
73 74 69
71 72 67
70 71 66
69 70 65
69 70 65
69 70 65
69 70 65
68 69 64
66 67 62
64 65 60
63 64 59
62 63 58
61 62 57
59 61 50
59 61 50
58 60 49
57 59 48
56 58 47
54 56 45
54 56 45
53 55 44
54 56 45
53 55 44
53 55 44
52 54 43
51 53 42
51 53 42
50 52 41
50 52 41
47 48 40
47 48 40
46 47 39
45 46 38
45 46 38
44 45 37
43 44 36
43 44 36
42 43 35
41 42 34
40 41 33
38 39 31
36 37 29
34 35 27
33 34 26
32 33 25
31 32 24
30 31 23
28 29 21
27 28 20
26 27 19
26 27 19
26 27 19
26 27 19
27 28 20
27 28 20
27 28 20
26 27 19
25 26 18
23 24 16
21 22 14
20 21 13
18 19 11
18 19 11
18 19 11
17 18 10
16 17 9
15 16 8
15 16 8
14 15 7
15 16 8
15 16 8
15 16 8
14 15 7
13 14 6
12 13 5
12 13 5
11 12 4
13 14 6
13 14 6
